Node,PageRank
7386,0.0007518266636690356
7522,0.0007507376385741509
7534,0.0007482657296209575
6256,0.0007447939734366696
7296,0.000744071002561992
3450,0.0007417696242999863
7235,0.0007398511877299027
6408,0.0007339326319330842
5816,0.0007274118992192108
7233,0.00072190378084621
7302,0.0007212178881925614
6267,0.0007118861382230781
4338,0.0007111557796200317
6803,0.0007082608792013334
6860,0.0007080829084126353
7029,0.0007069626986959636
6403,0.0007058827568407393
6349,0.0007057020969259549
6194,0.0007053677371855441
7615,0.0007053487242952036
7282,0.0007032836109092235
6476,0.0007028815358757069
6126,0.0006991663630007554
6666,0.0006953970246130758
7578,0.0006936556184043495
7427,0.000691068464871146
7359,0.0006889094142584336
7393,0.0006867828893803414
7383,0.0006863312987828881
6792,0.0006850642295603883
6987,0.0006770691836804941
7089,0.0006738566455997671
7606,0.0006718204972315887
6672,0.0006676478114975374
7216,0.000667555765036636
7315,0.0006644381219027744
5988,0.00066206339645431
6695,0.000660806699924287
6953,0.000660587178237959
7403,0.0006594560354849119
6884,0.0006593977607460416
3597,0.0006581474194563427
6567,0.0006570558303411249
5461,0.000656159476103472
7592,0.0006560782343587212
5516,0.000655166296754419
7535,0.0006531413022778592
5725,0.0006516344209465662
5851,0.0006503981142305314
6296,0.0006484979668750892
6391,0.000647939758703438
6876,0.0006478333547308805
7589,0.0006477132817625973
4900,0.0006465212158607013
5944,0.0006458286455644104
6832,0.00064134069373684
6859,0.0006406239899388751
6105,0.0006399582216356547
7558,0.0006389897189830332
6160,0.0006387245964330122
7088,0.0006367645975492941
6146,0.0006355499319718698
7083,0.0006292968981126108
6369,0.000628908077292526
7279,0.0006261928521447849
6757,0.0006242800614049035
6016,0.000623248461447604
4356,0.0006217127581750255
7414,0.0006204254178490352
6108,0.0006190054881385491
7305,0.00061595525706338
6586,0.0006128523276657358
6200,0.0006095310689664721
6767,0.0006075897265736095
6477,0.000606883668998074
7483,0.0006027080362236022
6125,0.0006015154290905418
6252,0.0006014865415573127
6958,0.0006011764278553186
7530,0.0005998060892278671
7252,0.0005989376890327911
7452,0.0005979726892330926
7110,0.0005965889638880081
7188,0.0005965425260767272
6912,0.0005958063570979749
7413,0.0005956910878764488
6811,0.0005953153152077927
6673,0.0005921584975877091
7381,0.0005825389971232938
5159,0.0005818750561658885
5687,0.0005801369893140153
6754,0.000577716222874598
7482,0.0005772031893819266
6618,0.0005770214196283773
4880,0.000577001437022178
6427,0.0005761990652930751
7260,0.0005757512119318673
6654,0.0005738370414479665
7098,0.000573132860205109
6022,0.000571716185471849
5534,0.0005705782542717016
6514,0.000570337618440571
7445,0.0005682098770138635
5095,0.0005676251912429672
7344,0.0005674898318736556
6950,0.0005642775317789802
3584,0.0005605918017019589
6431,0.000560577304079894
7585,0.000559053499820386
5526,0.000558596941111136
5817,0.0005571688114822623
6217,0.0005537933307687192
7015,0.0005537161206445997
5706,0.000550928172944344
6812,0.0005448708136758478
6436,0.0005435862214353651
6990,0.0005412205648114069
7358,0.0005402996752609403
7214,0.0005402489804878877
7361,0.000536984302357272
6800,0.0005366185171225017
7470,0.0005361067308322527
7104,0.0005357969297834563
7348,0.0005331734306894936
6361,0.0005329487862157954
2510,0.0005312411375907565
6415,0.0005307028191390272
7213,0.0005262041822563805
6784,0.0005248729812846343
3544,0.0005247171691176904
7178,0.0005214328303903013
6424,0.0005184430064589514
7102,0.0005182780637129048
6572,0.000516247521854681
6509,0.0005150729633360258
7432,0.000512955953439395
6639,0.0005113045203324812
6960,0.000511188421549869
7173,0.000508803093293263
6970,0.0005059078887391874
5463,0.0005051461385833725
6940,0.0005043875657341675
6432,0.0005038343566948826
7456,0.0005017847392911609
7061,0.0005013539529782053
7422,0.0004984936002126859
6817,0.0004972400685711832
6905,0.0004964493973947779
6207,0.0004955238372576602
5894,0.0004941623976852295
5543,0.0004918850924256171
7618,0.0004901463531419846
7524,0.0004897858568183144
5597,0.00048594808221807115
7019,0.0004854399584010301
4359,0.0004836483080600257
7391,0.00048247189518116405
7571,0.0004819965477251963
6463,0.0004783357018082486
5703,0.00047808922535632953
5334,0.00047519034247844004
4000,0.0004743906656252698
6142,0.00047112844055121874
7405,0.0004685980939915267
5335,0.00046717865657527923
7052,0.00046657808091471844
7412,0.0004665321028172294
6644,0.00046539352745526917
5455,0.0004641569569956256
7032,0.0004627739391676287
7365,0.0004608996235843753
7557,0.0004607475436277672
6359,0.0004606321985535629
7598,0.0004602192249000327
5658,0.0004596392379037525
7266,0.00045937859829416956
7372,0.0004582437474476412
6330,0.00045810340803438803
7346,0.00045791172547571534
7030,0.00045642259175964774
6967,0.0004541711138792626
6458,0.0004527456336565857
7078,0.00044947820125496095
4335,0.00044867538001190204
7609,0.00044778578710739215
6341,0.0004461454462571856
6505,0.0004439999748531601
6775,0.00044341104177546655
7610,0.00044086600577691767
4636,0.00044071598292504257
6648,0.00044064924740125637
6734,0.00043944276389587127
6776,0.0004393302455312701
5823,0.0004372389554146734
3873,0.00043494501960293327
3039,0.0004342145711073531
7234,0.0004337518417916687
5895,0.00043368339208803714
6365,0.00043327214884250896
4452,0.00043304654966176996
6175,0.00043206284617280206
4257,0.0004315575906772062
3855,0.00043004850937996566
4941,0.0004272784812930228
4886,0.00042639761251927604
5670,0.00042477534188244744
7448,0.00042375191204780456
7468,0.00042365758770163136
7165,0.00042268729561365274
7148,0.0004222782538554492
5111,0.00042097846655797744
7295,0.00042086642225565453
6728,0.0004204831629689052
5447,0.000419588278993391
5343,0.00041832218254245153
7425,0.0004170410948762234
7320,0.00041637200967635453
7031,0.00041613475269474873
6935,0.00041382661434799506
5538,0.0004132509727277469
7170,0.00041297946191608953
6985,0.0004115659400422961
6566,0.00040982483117060927
6556,0.000409436347570979
5734,0.00040904530612323925
5277,0.0004072421478779564
6755,0.0004070239907549527
7593,0.000406587706406787
5791,0.0004053438705347441
6441,0.0004042141710619047
6799,0.00040348468566789466
6653,0.0004030914719915077
6946,0.00040255578507086636
6785,0.0004021899770906079
7301,0.0004014577751722446
6120,0.0004000682027736022
6941,0.0003982868818139894
7526,0.00039727209544348596
7330,0.000396523985323116
7351,0.0003963561053829353
7024,0.0003961946491536839
7584,0.0003951666674671215
7411,0.0003943995457823026
6350,0.00039417455616801253
6377,0.0003941710239809611
6656,0.00039390855594064806
6818,0.0003937738744699463
6836,0.00039344903682515933
4929,0.0003929343410867737
7366,0.00039239064183018877
6460,0.00039160738922700564
4125,0.0003890168003882608
3853,0.0003887259888389237
5962,0.0003871028550367105
7232,0.00038624270318724657
7223,0.0003862277623901453
5377,0.00038615298232975987
5245,0.00038589515487240015
5060,0.00038543139896447776
7556,0.00038540604171834094
7569,0.0003851074506708217
7573,0.00038209151239498016
6986,0.00038108624882279737
7074,0.00038036564296487575
6234,0.00038005054114791033
7016,0.0003793958345889202
6808,0.00037871613522185934
6495,0.0003786508732188131
5555,0.0003776879898677052
3073,0.0003774774537918437
5893,0.00037702236740923923
6689,0.00037648333074064884
6095,0.00037581940865502096
7239,0.0003757447058777253
6577,0.0003752475645674107
5632,0.0003745599408207577
7227,0.00037455610006560636
6692,0.00037435820457640636
5065,0.0003740286098717208
7402,0.0003722474093199451
7202,0.00037164554530849826
7507,0.0003715155260096231
6538,0.0003709072934364424
4994,0.00036947336438413115
6842,0.0003690076371406629
5951,0.0003679504631382169
6944,0.0003675549186518003
6481,0.0003670557503534897
7484,0.00036703854926945764
6368,0.0003651395887201294
7560,0.00036506443747528263
4719,0.0003646254590920066
6471,0.00036179334861456415
5623,0.0003615752942223076
6065,0.0003611213398264023
6938,0.00036046166953163284
6752,0.00035982339114556375
4555,0.00035638807817859225
5047,0.00035594659536694444
6537,0.00035563059075246106
6676,0.0003541803609451743
6709,0.00035200355341351796
3571,0.0003510331387136579
7129,0.0003506239865401388
7568,0.00034953430304023053
5842,0.0003491803189183822
7209,0.00034817508703245047
7415,0.0003478268779733687
7608,0.00034734948991051856
7135,0.00034715208553929455
6528,0.0003462820733837041
6862,0.00034619917790188436
6641,0.00034619288497686994
7477,0.00034596502547488473
4931,0.00034496088403127153
7245,0.0003429919954754407
7159,0.0003428376134942021
7244,0.00034245125770077117
7322,0.000341876463204952
5676,0.00034181507384039965
6825,0.00034015121343152665
6496,0.0003389106409668203
7287,0.0003383416231951103
6932,0.0003380974289862316
7537,0.0003379958629909224
4146,0.00033766405537263074
7327,0.00033763671738356823
7316,0.00033717957946315195
4163,0.0003362769370977421
6074,0.0003361652124651885
7462,0.0003341068933417939
5764,0.00033407587396936414
6523,0.0003326384715664708
7036,0.00033262351192559793
7542,0.00033223843615519703
3103,0.0003320701370141618
2707,0.0003319077311729202
6937,0.00033177108326846853
4536,0.00033163394184880767
6453,0.0003313991032346874
7395,0.00033073374468806403
7090,0.00033056115610194983
6954,0.00033029444703714235
5314,0.0003301485140822315
7139,0.0003300645353875393
6047,0.00032777299342267777
7219,0.00032776093324383607
6459,0.00032654466866608356
6416,0.0003264275521115605
7502,0.0003257489509955201
5510,0.00032569573786714854
7409,0.00032564851198091307
7360,0.00032553136586546124
5580,0.0003253745551440923
5128,0.0003252173043171433
4919,0.0003252008742748114
5933,0.0003249613164656564
6442,0.00032345137874562394
7449,0.0003226625518393706
5966,0.0003221526582931761
6506,0.0003215417974687353
6874,0.00032145750051287115
5638,0.00032115478084932653
6219,0.00032019590633019585
6973,0.0003199880956841798
7046,0.0003198797604402567
7617,0.00031957884664379646
7545,0.0003189334926881255
6298,0.0003189173077217905
3038,0.00031856526293578104
3251,0.00031722554244523177
7200,0.0003169645022675834
6703,0.00031672243470171193
5876,0.0003164036834367002
7026,0.0003163269343815992
5769,0.00031598944980878383
6707,0.00031554015175990776
6642,0.000314568275305271
6445,0.0003132695967193038
5643,0.0003128324220232876
4033,0.0003126626027988206
6190,0.000311884466948097
7457,0.00031172075418380593
6370,0.0003115979322221061
6220,0.0003110664313452465
6668,0.0003109448838694209
7306,0.00031078747208162355
6768,0.0003104825207153518
7444,0.0003098512319993701
5564,0.0003095674405186416
7612,0.0003092711922140457
3948,0.0003089920192744655
7550,0.0003087956900310921
5856,0.0003081206898606787
6425,0.00030713675006299366
6139,0.0003068942849347493
5414,0.00030647968411874854
7476,0.00030610293117112886
4561,0.0003060049657935652
5020,0.0003056427506541388
6129,0.00030563470115961094
6963,0.0003033100454591147
5593,0.0003032885266021787
7513,0.00030287899113736757
6972,0.0003013469722705155
5887,0.00030131824471305794
6744,0.00030082229970890956
6593,0.0003005135876663889
7605,0.0003002363876175806
5640,0.0003002244064906768
6110,0.0003001833952394278
5443,0.00029993505483256815
6002,0.0002999333214854989
5268,0.0002998951786870208
6966,0.00029957370789003476
6761,0.00029936916863535786
4691,0.0002993691486546262
5972,0.0002993245476730102
5909,0.0002982590994688453
4705,0.0002976351236442655
7171,0.0002975887806906686
7340,0.0002969396385226851
6772,0.0002963640330409665
5402,0.0002957672935955634
7583,0.0002949640756586918
6685,0.00029491540255655984
6883,0.0002943162773384298
6046,0.00029417866924294337
6787,0.0002941533660972476
7486,0.00029400237303349875
7012,0.00029345425413263064
5807,0.0002933230919931642
6913,0.00029331258860003574
5855,0.0002932518347421929
4006,0.0002923136937494717
7269,0.0002920724411924073
6899,0.00029195139623438426
3240,0.00029156865887110397
7021,0.0002913009412608736
5410,0.00029088359024982566
6738,0.00029021271402679036
6461,0.00029002382278605027
6174,0.0002895804781787334
6186,0.0002895469508620343
6536,0.0002889965764151603
7215,0.00028845442088300114
5090,0.0002884421031347214
7561,0.0002879754662861058
4754,0.0002879450115990723
7335,0.0002876084018371662
6077,0.0002872249153507318
4039,0.00028687766981615637
2798,0.00028673398529074445
6688,0.00028661848212078984
7540,0.0002861602499393158
4426,0.0002860754639227191
4868,0.00028544574791607434
5011,0.0002854295651663753
6926,0.0002850170023361972
7338,0.0002841847853839145
4925,0.0002841573804954118
7068,0.00028411627720215376
3360,0.0002838068461548192
7446,0.00028373768397491804
4809,0.0002836579433912896
6725,0.00028318800661283335
5754,0.0002826582375401863
4069,0.0002825237885422818
5441,0.00028231691009099677
5604,0.00028226111010324874
4762,0.00028195449101868194
6012,0.00028159368477759293
6054,0.0002815224927861754
7285,0.0002814178881197006
6632,0.00028138209238472124
6638,0.0002812035736513738
7127,0.00028110105204452523
6085,0.0002810723982712487
7099,0.00028041906374299706
6163,0.00028018442876718257
4602,0.00028015990174645717
6116,0.00027998303034729
2422,0.00027947341803080667
4876,0.00027903301520651734
7013,0.00027868499679152233
4650,0.00027855005162995505
6236,0.00027789300754024363
7599,0.0002778110877146804
6858,0.00027685641988111113
7549,0.0002766136082464093
7205,0.00027620173411698563
6740,0.0002758148191794041
5079,0.0002754509769069964
6262,0.000275435896260809
6786,0.0002751584891194009
6294,0.00027505654568357865
4908,0.00027442867383198805
6239,0.00027396131026017603
7179,0.00027373963006575776
4955,0.0002734527206304262
5881,0.0002731251035594176
4632,0.00027269311840113375
7091,0.0002725249024042143
4607,0.0002724582125873588
3701,0.0002723647498321698
6553,0.0002720355860816806
7363,0.0002720044406669936
5914,0.000271886037381255
7270,0.0002716291481349119
7105,0.0002714136273862073
6023,0.00027128222838710775
3632,0.000271254497234222
7566,0.0002710275848636708
6381,0.00027098986799770736
7190,0.0002709627931439333
6180,0.00027064003110262823
5862,0.00026970748531975405
2414,0.0002695539116758662
5324,0.0002690821231239612
5206,0.00026868787553983793
6857,0.000268374529645432
7122,0.0002679065714866532
6524,0.00026769452026894567
6088,0.00026761423728134524
3341,0.0002675786704621146
5557,0.0002673594903037795
5527,0.0002672568216094184
7532,0.00026683636340163995
5866,0.0002668194899364618
6411,0.0002667489317244646
6004,0.00026636266090029014
6020,0.00026612401127459564
5212,0.0002660413246861736
3751,0.00026578941535264995
5278,0.0002657687475463538
6882,0.00026546522174675165
5479,0.0002647896613436442
5404,0.00026475420121231457
6855,0.0002646913241293047
7397,0.0002643112384226489
7531,0.000264050935618706
4284,0.0002638578313148431
3181,0.0002634106083401702
7597,0.00026322729654029817
6316,0.00026318884706311586
7022,0.00026318538453510025
6167,0.0002630640767392455
6840,0.00026267891495862977
5285,0.0002622473722634861
7464,0.00026222275081612065
5417,0.0002618063528041496
6258,0.00026168590575873434
5720,0.00026137732749766676
6179,0.00026050700349922217
6852,0.00026050481100761973
6939,0.00025952982905150923
7387,0.00025877879598228424
6487,0.0002587182738919678
6001,0.00025856719382201017
6041,0.000258565707926807
7294,0.00025831851617894215
5222,0.0002582194529748736
5885,0.0002580707152592043
5663,0.00025802574771087623
3991,0.00025783672160675244
4549,0.0002578189171632796
6769,0.0002573108466550406
4611,0.00025727719377508293
7184,0.00025726822490782306
5355,0.000257156199992485
6597,0.00025607433787354204
5793,0.0002557990548071449
6357,0.0002552943028442144
6636,0.00025518349104764636
7472,0.0002550889191010562
6021,0.0002548128606777579
7487,0.00025402642580210237
6398,0.00025381029348655844
7511,0.0002537815497427808
7286,0.00025348989874873453
6640,0.0002529008430482061
7131,0.0002528948968335652
6580,0.0002527692563646134
5411,0.00025239819038488416
6451,0.00025203697395513504
4593,0.00025178109402227854
7442,0.0002510569888622729
6407,0.00025077314876415673
5319,0.000250618055949574
6503,0.0002501953003482039
5372,0.00025018867394224986
5879,0.0002501624240042215
4621,0.0002499606721156999
6367,0.00024962665917296374
5139,0.0002491717145378473
4937,0.00024829778464154116
4455,0.0002480280068288758
7143,0.00024779514468167976
7553,0.0002476116378668811
6897,0.00024748846840699844
4527,0.0002469643495391186
5939,0.0002467461172753738
7400,0.00024545273885894197
5918,0.0002452037347850713
5631,0.0002442668216450152
6664,0.00024408561464445543
4469,0.00024406831910461565
5536,0.00024395510162250896
5751,0.0002439416396245917
6115,0.00024335792879233783
5108,0.00024279058662396278
7163,0.00024267040464463782
6321,0.00024262034666883706
4319,0.00024261994683357686
4544,0.00024240931580054266
6274,0.00024217700974324527
5595,0.000242107124163386
6280,0.00024194533476850583
4560,0.00024177094383718046
3520,0.00024156949772966154
6652,0.00024141487182225592
4309,0.00024133410912799722
5831,0.00024091509666042667
6235,0.0002408375840959579
6094,0.00024070083976793127
6259,0.00024056141907561574
3932,0.0002403619663617689
6250,0.000240298979940502
6983,0.0002401667075028222
5600,0.00024016530687503152
7375,0.00023996979123047988
6428,0.00023951324991502854
6982,0.0002394163591213622
6295,0.00023925999408748176
5675,0.0002391968798285865
3400,0.00023919351343880998
7551,0.00023902700681525656
7017,0.0002383891586121319
3666,0.00023820211274023603
7492,0.00023805378563962126
7491,0.00023801108030045554
6922,0.00023777704393836184
7436,0.00023742396278791494
5036,0.00023725495766454055
6794,0.00023723856460268
6338,0.0002372367040086226
6561,0.00023713838303871253
5540,0.00023712623516311472
5960,0.00023694847307120676
5989,0.00023670599681676398
6600,0.00023652942315617297
4888,0.00023649253398668613
7150,0.00023624766518613594
4873,0.00023581290273415323
6813,0.00023550113283528638
5884,0.00023549754890171454
7106,0.0002348602010593961
6493,0.0002347694233843601
4671,0.00023454812564745506
6616,0.00023433195234373252
5006,0.00023424442772416705
4744,0.00023409692284090297
6467,0.00023385752428288414
5822,0.00023375739683931558
5174,0.00023334631263989027
3650,0.00023333217224425257
4384,0.0002328137978634779
5653,0.00023261495281209115
5927,0.00023237024538041442
6044,0.00023223529113143636
3998,0.0002321557331565945
4735,0.00023165981419548908
7240,0.00023141492927386865
4393,0.00023139543089278187
3907,0.00023133160924683043
5710,0.0002313113669503691
7298,0.00023128648060671516
7002,0.00023126177334979582
6607,0.00023113301287946357
4324,0.00023099500035765494
1795,0.00023071048260061961
6438,0.0002302517449970912
3966,0.00023016964842580482
1875,0.000230009229392525
6816,0.00022995221202014272
6622,0.00022980298641169623
5968,0.00022975484370243898
6135,0.0002295517151219357
7497,0.00022905713273123086
5514,0.00022874637791568493
4704,0.00022874492645260334
5625,0.0002287120249769078
6272,0.00022799930521795946
6810,0.00022774108484394779
5556,0.00022743673800517503
4531,0.00022731743743886157
7297,0.0002271570834208138
5985,0.00022713781491397005
7512,0.00022697654469216568
5485,0.00022687482258954266
7399,0.00022680149394041206
6552,0.0002264429428562124
6062,0.00022633499656062712
7128,0.0002262620604974958
4967,0.00022619208507440377
3737,0.00022612078578834383
6583,0.00022575516634855942
6979,0.00022540420492506418
6168,0.00022538441123456037
6154,0.00022529608746121963
7053,0.0002251656879214864
6145,0.0002248222799258346
6246,0.00022459669079079105
5735,0.00022453853882571501
4124,0.00022445744140078762
6890,0.0002241394704721854
6112,0.00022410819502287514
6683,0.00022410382684104078
5369,0.00022406374698431873
6409,0.00022383414730624772
5677,0.00022370428120736756
6490,0.00022337779988887275
7314,0.0002233017551865775
5242,0.00022328146186702754
6575,0.0002232125480425848
1849,0.00022311258009407304
2892,0.00022311257879909494
6992,0.00022296760454727855
4864,0.00022265584321027473
6731,0.0002226513476491441
3084,0.00022223342302947496
6530,0.00022135688362968984
7357,0.00022134514790182722
7317,0.00022112036802927508
5872,0.00022086573485390656
4963,0.0002207455071059062
4512,0.0002202574584468371
5992,0.00021995619611765976
5207,0.00021995053343492937
4211,0.00021988877407472953
6273,0.0002198292079317845
3900,0.00021964976791458954
7622,0.00021957218822222038
7076,0.00021956921711381786
4855,0.00021952511395759535
7211,0.00021932934614260794
7283,0.00021928133865677557
6904,0.00021926351718223137
6969,0.00021924713510383756
6466,0.00021920212407059217
4121,0.00021915601608504532
4348,0.00021897833523801166
4042,0.00021869501563902895
7156,0.00021863095559760006
4589,0.0002185657910936448
5561,0.00021828776411317544
5308,0.00021805612390555517
5581,0.00021797216939402334
5848,0.0002178438291807946
5981,0.0002175994981418815
7485,0.00021742164887493832
3833,0.00021724425668268152
3920,0.00021712863018356418
5740,0.00021700814391520252
6166,0.00021698359306209698
6745,0.00021687661043412346
5539,0.00021686355268797574
4470,0.0002161541405493305
5949,0.0002159298286115759
5103,0.00021560914656834445
5835,0.00021519975564284212
6399,0.0002150578341102268
6770,0.0002149892766724286
5680,0.00021491760924697157
7255,0.00021480605847108686
3807,0.0002147968768096536
4657,0.00021473486381593524
3715,0.00021452261979439593
4910,0.00021448769735883712
6073,0.0002144233671131016
5978,0.0002143170743596573
6013,0.0002140688240343756
7160,0.0002139710634519507
6705,0.0002138824803977241
5043,0.0002137578452389142
6134,0.0002135120329078163
3845,0.00021316222205939675
6360,0.00021258945133349578
5935,0.00021231573663397276
5401,0.00021224858967800706
4961,0.0002122231555421353
5162,0.00021195998129601814
7333,0.0002118381024736149
7331,0.00021177364509149377
6195,0.00021167141760241494
5240,0.00021157199034819706
4433,0.00021150789117649484
5568,0.0002114171830338432
6373,0.00021135349109866462
6920,0.00021131022624998886
5570,0.00021129141996946687
4330,0.0002112117362526567
5168,0.00021109778798228
6501,0.00021070563539341813
5859,0.00021063809108666113
7243,0.00021055968061421915
4558,0.00020941429892157098
7249,0.00020925144920621019
6491,0.00020904401405007748
4387,0.00020897820134776752
4842,0.0002088325005812572
3977,0.00020835920403343078
4647,0.00020826486685345368
5748,0.000208126717767588
5630,0.00020806040052902809
7555,0.00020792582310132942
5371,0.0002078343208068956
5921,0.000207831045645786
5012,0.00020722136995754935
5342,0.0002071479853182466
6578,0.00020712083428261558
5048,0.00020681825820090556
5493,0.00020647350725120956
4034,0.00020641328898987922
6906,0.0002059356173018686
5905,0.00020592312050003706
5420,0.00020560488391082894
6363,0.000205510463091437
6127,0.00020545799025625125
5673,0.00020536975394402614
6078,0.00020533071196423652
7203,0.00020505923426695843
7126,0.00020495495784366403
3653,0.00020490258328053688
7157,0.00020467400997249273
4329,0.00020461082432143913
6701,0.00020438560525600473
5715,0.00020435318923425695
3080,0.00020420003247880448
3795,0.00020340133402801987
6886,0.0002032448595775857
5152,0.00020314901437657308
6925,0.00020308595556885927
6414,0.00020294998859111255
5346,0.0002027814346625018
6205,0.00020277226924399994
2711,0.00020272952615731367
4934,0.0002026846784020181
6691,0.00020188843491229165
6249,0.00020171553135265552
6255,0.00020145673939428387
5746,0.00020145248776910242
4341,0.00020142437828810761
5612,0.00020130953904563397
4988,0.00020111509947086885
7085,0.0002011082573984849
4795,0.000201054499368848
3469,0.00020104710097590777
6961,0.00020100759494999995
6494,0.00020092274110676677
5606,0.00020061606480381228
4318,0.00020056083513041737
7062,0.0002003726586202738
5908,0.0002002642087661556
7292,0.00019982149985154897
6325,0.000199711288507356
5605,0.0001995349317110788
7504,0.0001986900028468254
3744,0.0001985869503442054
2337,0.00019826232872137276
7586,0.0001979775656566111
6232,0.00019785908891471917
3822,0.0001978493072505324
5836,0.00019784425054931353
3888,0.00019775048427869308
5628,0.00019752951848842906
6131,0.00019748869511719935
6791,0.00019728255119304668
2995,0.00019726905615064153
1689,0.00019709051510274756
5390,0.00019706047416355213
5194,0.00019689569984543385
3325,0.0001966744832105781
4086,0.0001966601329924455
6733,0.0001965861094298005
6999,0.00019655074721950405
7421,0.00019646944778023268
3614,0.00019646626906519315
6942,0.00019637467822135004
5359,0.00019608107854270158
7151,0.00019586251844682048
6687,0.00019567778695825353
6315,0.00019553087718937948
6626,0.00019528182209291181
7291,0.00019473438563122645
5753,0.0001944015437257802
5233,0.0001942625509671037
6470,0.000194153767684385
5858,0.0001941456913846778
7594,0.00019411130440985497
4846,0.00019409835441032107
6802,0.00019408816934518894
6492,0.00019405717894807522
6696,0.00019396787606095376
7011,0.0001938487016208902
6343,0.0001936993660456868
6747,0.00019362007028721537
6921,0.0001936112845173854
7229,0.000193443145628107
5657,0.0001933291181071145
7541,0.00019327762466207177
6821,0.0001932463177389737
5260,0.00019324246935365272
5530,0.00019312002598632978
7194,0.00019311218580913861
7043,0.0001930698503739262
7362,0.0001929992490589064
5682,0.00019298538724011376
7355,0.0001929799422038886
6165,0.00019287773051058146
5200,0.00019241428258414116
3813,0.00019239429645406586
3880,0.00019234088351529878
4502,0.00019227934253929815
3961,0.00019192768523759913
6421,0.00019179300554841687
4298,0.00019149403844170837
3555,0.000191209896813795
4935,0.00019081117691548783
4031,0.00019042484830955058
5758,0.00019009420834229234
6896,0.00018998814539187726
7264,0.0001899454562217221
6008,0.00018991427425884508
5948,0.0001898372842840723
7378,0.00018979585997655506
3538,0.0001897041286242426
2755,0.00018938814417047758
1897,0.00018925565867175878
4959,0.00018897974108406313
6873,0.00018883384492042742
2902,0.0001888203185286061
6916,0.00018878890719617634
3755,0.0001886579035340302
5984,0.0001885621630122269
5892,0.00018847936819295664
2289,0.0001881206585329601
6751,0.00018785379199679535
4444,0.0001878242203768833
4224,0.00018754662316020055
3264,0.00018753973398437653
5665,0.00018751877808576315
4572,0.00018743795674937646
3198,0.0001874025930971283
6184,0.00018730629214879147
7517,0.00018728179645632935
6741,0.00018717977878239466
4800,0.00018714698510943287
3550,0.00018709306101005312
5386,0.00018703678794181001
6049,0.00018670451402009834
5832,0.00018654781766942863
5110,0.00018653137426861323
6455,0.0001862934211575959
3829,0.0001860783345364817
5294,0.00018606810628429775
5216,0.00018606776475727437
6565,0.0001857984194250627
7070,0.00018516182662869503
6482,0.00018507165917640582
3418,0.0001850018245165626
7410,0.0001849304760523968
5068,0.00018492669258941827
6697,0.0001843818746459764
6931,0.00018400237327733307
